"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2012-03-02","CHI","CLE",2011,"NO",35,80,0.44,9,22,0.41,12,16,0.75,10,23,33,22,7,5,14,14,91,47,89,0.53,10,20,0.5,8,12,0.67,13,28,41,31,9,2,10,16,112,13,21,0.382,"8-11","5-10",30,8,0.789,"14-2","16-6"
"2012-03-02","DAL","NOP",2011,"YES",40,88,0.45,3,13,0.23,14,17,0.82,16,34,50,22,7,2,11,16,97,37,83,0.45,11,29,0.38,7,10,0.7,9,25,34,25,9,5,12,16,92,9,27,0.25,"4-15","5-12",21,16,0.568,"13-7","8-9"
"2012-03-02","DEN","HOU",2011,"NO",36,76,0.47,10,29,0.34,23,29,0.79,10,25,35,18,1,9,14,25,105,43,97,0.44,8,22,0.36,23,35,0.66,19,30,49,27,9,4,6,27,117,21,16,0.568,"15-5","6-11",20,17,0.541,"10-8","10-9"
"2012-03-02","GSW","PHI",2011,"YES",42,89,0.47,8,17,0.47,13,16,0.81,11,40,51,21,4,4,9,11,105,33,82,0.4,5,18,0.28,12,14,0.86,7,32,39,18,6,5,9,12,83,22,15,0.595,"14-7","8-8",14,19,0.424,"9-9","5-10"
"2012-03-02","LAC","PHX",2011,"YES",28,80,0.35,7,21,0.33,18,29,0.62,15,37,52,19,2,8,12,14,81,32,87,0.37,6,16,0.38,8,9,0.89,13,33,46,13,8,5,10,22,78,16,20,0.444,"9-9","7-11",21,13,0.618,"12-5","9-8"
"2012-03-02","MEM","TOR",2011,"NO",38,72,0.53,6,16,0.38,17,20,0.85,4,32,36,25,4,6,16,26,99,38,81,0.47,4,11,0.36,22,32,0.69,8,27,35,22,10,4,9,18,102,11,25,0.306,"5-12","6-13",21,15,0.583,"14-5","7-10"
"2012-03-02","MIA","UTA",2011,"YES",38,90,0.42,3,10,0.3,20,27,0.74,23,27,50,22,8,6,11,17,99,37,75,0.49,8,17,0.47,16,22,0.73,8,24,32,17,9,8,11,21,98,17,18,0.486,"14-6","3-12",28,8,0.778,"15-2","13-6"
"2012-03-02","MIL","ATL",2011,"YES",39,86,0.45,8,23,0.35,13,15,0.87,11,40,51,20,7,4,23,19,99,32,85,0.38,6,18,0.33,24,28,0.86,10,33,43,19,11,0,16,22,94,21,15,0.583,"11-6","10-9",14,22,0.389,"8-8","6-14"
"2012-03-02","SAC","LAL",2011,"YES",44,82,0.54,6,17,0.35,21,26,0.81,8,40,48,25,2,7,13,13,115,45,103,0.44,9,25,0.36,8,9,0.89,13,27,40,23,11,4,5,22,107,22,14,0.611,"16-2","6-12",12,24,0.333,"8-6","4-18"
"2012-03-03","CLE","WAS",2011,"YES",40,87,0.46,8,21,0.38,13,21,0.62,15,37,52,26,10,9,18,24,101,37,83,0.45,8,21,0.38,16,26,0.62,11,32,43,18,9,4,14,17,98,8,28,0.222,"5-14","3-14",13,22,0.371,"8-11","5-11"
"2012-03-03","DET","MEM",2011,"YES",37,75,0.49,6,11,0.55,20,22,0.91,7,25,32,19,8,9,14,24,100,29,76,0.38,2,9,0.22,23,29,0.79,14,24,38,15,6,3,17,18,83,22,15,0.595,"15-5","7-10",12,26,0.316,"9-11","3-15"
"2012-03-03","IND","NOP",2011,"NO",33,81,0.41,4,12,0.33,14,21,0.67,14,29,43,22,3,5,13,21,84,35,80,0.44,9,19,0.47,23,32,0.72,15,34,49,24,8,10,14,17,102,9,28,0.243,"4-16","5-12",23,12,0.657,"11-4","12-8"
"2012-03-03","MIL","ORL",2011,"YES",42,81,0.52,14,27,0.52,16,27,0.59,14,32,46,26,12,4,19,24,114,37,79,0.47,6,16,0.38,18,27,0.67,10,23,33,21,10,3,20,21,98,24,14,0.632,"13-7","11-7",14,23,0.378,"8-8","6-15"
"2012-03-03","MIN","POR",2011,"NO",40,83,0.48,10,26,0.38,20,28,0.71,12,27,39,15,9,5,11,29,110,43,80,0.54,12,23,0.52,24,28,0.86,10,27,37,20,4,3,13,20,122,18,19,0.486,"13-7","5-12",19,19,0.5,"10-10","9-9"
"2012-03-03","OKC","ATL",2011,"YES",37,85,0.44,8,17,0.47,15,22,0.68,11,30,41,21,9,2,12,22,97,30,73,0.41,6,23,0.26,24,29,0.83,10,30,40,11,7,10,21,23,90,22,15,0.595,"12-6","10-9",29,8,0.784,"15-1","14-7"
"2012-03-03","UTA","DAL",2011,"YES",36,75,0.48,10,23,0.43,20,24,0.83,10,30,40,24,11,5,15,20,102,38,85,0.45,4,16,0.25,16,21,0.76,12,27,39,13,10,1,14,18,96,22,16,0.579,"14-7","8-9",17,19,0.472,"14-6","3-13"
"2012-03-04","BKN","CHA",2011,"NO",31,80,0.39,2,14,0.14,37,39,0.95,13,26,39,21,8,5,9,28,101,33,68,0.49,5,17,0.29,33,44,0.75,7,31,38,20,4,3,16,27,104,4,31,0.114,"2-13","2-18",12,26,0.316,"3-13","9-13"
"2012-03-04","CHI","PHI",2011,"NO",38,97,0.39,1,11,0.09,14,17,0.82,18,32,50,26,5,4,5,15,91,39,82,0.48,7,16,0.44,11,16,0.69,9,36,45,21,2,6,13,18,96,22,16,0.579,"14-8","8-8",31,8,0.795,"14-2","17-6"
"2012-03-04","DEN","SAS",2011,"NO",32,72,0.44,10,27,0.37,20,27,0.74,5,35,40,22,6,6,14,22,94,36,86,0.42,6,17,0.35,21,28,0.75,10,39,49,19,6,6,9,26,99,25,12,0.676,"14-3","11-9",21,17,0.553,"10-8","11-9"
"2012-03-04","GSW","TOR",2011,"YES",29,78,0.37,4,10,0.4,21,24,0.88,14,37,51,19,8,5,14,18,83,29,80,0.36,4,19,0.21,13,19,0.68,10,31,41,17,6,3,12,20,75,12,25,0.324,"6-12","6-13",14,20,0.412,"9-9","5-11"
"2012-03-04","LAC","HOU",2011,"NO",37,86,0.43,10,20,0.5,19,24,0.79,12,31,43,19,9,3,12,25,103,40,86,0.47,6,14,0.43,19,25,0.76,12,37,49,17,5,2,13,21,105,21,17,0.553,"15-6","6-11",22,13,0.629,"12-5","10-8"
"2012-03-04","MIA","LAL",2011,"YES",35,71,0.49,5,17,0.29,18,25,0.72,13,31,44,19,7,10,16,17,93,33,88,0.38,7,24,0.29,10,15,0.67,18,17,35,22,10,5,12,23,83,23,14,0.622,"17-2","6-12",28,9,0.757,"15-2","13-7"
"2012-03-04","NYK","BOS",2011,"YES",45,103,0.44,7,18,0.39,18,22,0.82,12,30,42,29,12,8,14,24,115,41,94,0.44,8,18,0.44,21,26,0.81,15,35,50,23,8,5,22,23,111,19,17,0.528,"14-8","5-9",18,19,0.486,"11-9","7-10"
"2012-03-04","SAC","PHX",2011,"YES",40,88,0.45,5,12,0.42,11,16,0.69,14,39,53,17,3,9,15,16,96,38,99,0.38,2,13,0.15,10,14,0.71,16,33,49,16,7,4,9,16,88,17,20,0.459,"10-9","7-11",12,25,0.324,"8-6","4-19"
"2012-03-05","DAL","OKC",2011,"YES",29,76,0.38,8,27,0.3,29,33,0.88,14,31,45,13,4,7,15,16,95,36,84,0.43,9,21,0.43,10,10,1,9,27,36,19,12,5,12,23,91,30,8,0.789,"16-1","14-7",22,17,0.564,"14-7","8-10"
"2012-03-05","GSW","WAS",2011,"NO",36,85,0.42,8,22,0.36,20,36,0.56,19,28,47,25,11,4,14,16,100,45,83,0.54,15,23,0.65,15,16,0.94,10,37,47,27,7,4,14,24,120,8,29,0.216,"5-15","3-14",15,20,0.429,"9-9","6-11"
"2012-03-05","IND","CHI",2011,"YES",33,78,0.42,9,15,0.6,17,27,0.63,18,42,60,20,5,8,16,19,92,27,79,0.34,3,16,0.19,15,22,0.68,7,25,32,18,11,7,7,18,72,32,8,0.8,"15-2","17-6",23,13,0.639,"11-4","12-9"
"2012-03-05","LAC","MIN",2011,"YES",32,80,0.4,11,28,0.39,20,27,0.74,14,29,43,19,2,3,11,21,95,34,84,0.4,5,23,0.22,21,32,0.66,16,36,52,15,6,3,8,21,94,20,19,0.513,"11-10","9-9",22,14,0.611,"12-5","10-9"
"2012-03-05","NOP","POR",2011,"YES",31,72,0.43,6,22,0.27,18,24,0.75,8,35,43,19,8,5,11,22,86,29,70,0.41,3,9,0.33,13,22,0.59,8,29,37,14,6,3,14,20,74,19,19,0.5,"14-7","5-12",9,29,0.237,"4-16","5-13"
"2012-03-05","ORL","TOR",2011,"NO",32,79,0.41,8,20,0.4,16,20,0.8,10,32,42,22,8,3,13,28,88,35,79,0.44,9,28,0.32,13,28,0.46,12,31,43,25,3,3,12,16,92,12,26,0.316,"6-13","6-13",25,14,0.641,"13-7","12-7"
"2012-03-05","PHI","MIL",2011,"YES",35,88,0.4,7,20,0.35,20,23,0.87,12,35,47,24,4,6,13,19,97,35,94,0.37,7,19,0.37,16,23,0.7,20,33,53,17,6,7,12,17,93,15,23,0.395,"9-8","6-15",22,17,0.564,"14-8","8-9"
"2012-03-05","SAC","DEN",2011,"YES",40,88,0.45,11,27,0.41,28,35,0.8,12,35,47,33,9,8,15,20,119,45,98,0.46,12,27,0.44,14,21,0.67,14,35,49,28,8,7,18,27,116,22,17,0.564,"11-8","11-9",12,26,0.316,"8-6","4-20"
"2012-03-05","UTA","CLE",2011,"NO",37,81,0.46,9,23,0.39,17,27,0.63,7,23,30,20,7,4,10,18,100,40,80,0.5,5,9,0.56,24,29,0.83,13,33,46,24,6,7,13,25,109,13,23,0.361,"8-12","5-11",18,19,0.486,"14-6","4-13"
"2012-03-06","ATL","IND",2011,"NO",31,70,0.44,5,15,0.33,29,40,0.72,9,28,37,13,9,5,12,23,96,38,83,0.46,8,19,0.42,17,22,0.77,14,31,45,23,5,5,13,28,101,23,14,0.622,"11-5","12-9",23,15,0.605,"12-6","11-9"
"2012-03-06","BKN","MIA",2011,"YES",45,77,0.58,10,17,0.59,8,9,0.89,7,36,43,30,6,2,17,13,108,31,83,0.37,8,22,0.36,8,12,0.67,10,19,29,14,13,3,13,12,78,29,9,0.763,"16-2","13-7",12,27,0.308,"3-13","9-14"
"2012-03-06","HOU","BOS",2011,"YES",35,81,0.43,4,14,0.29,23,31,0.74,4,34,38,26,10,2,13,21,97,32,83,0.39,5,19,0.26,23,29,0.79,14,43,57,18,8,2,18,25,92,20,17,0.541,"15-8","5-9",21,18,0.538,"15-6","6-12"
"2012-03-06","LAL","DET",2011,"YES",37,93,0.4,3,10,0.3,11,12,0.92,14,34,48,17,4,1,7,19,88,34,81,0.42,3,22,0.14,14,17,0.82,13,38,51,22,4,8,13,15,85,13,26,0.333,"10-11","3-15",23,15,0.605,"17-2","6-13"
"2012-03-06","NYK","DAL",2011,"YES",31,80,0.39,7,26,0.27,26,30,0.87,10,36,46,14,9,6,13,20,95,32,84,0.38,6,23,0.26,15,23,0.65,14,37,51,20,9,2,16,21,85,23,17,0.575,"15-7","8-10",18,20,0.474,"11-9","7-11"
"2012-03-06","ORL","CHA",2011,"YES",38,80,0.48,4,10,0.4,20,27,0.74,13,33,46,25,8,8,12,17,100,31,80,0.39,13,35,0.37,9,17,0.53,14,27,41,18,4,5,18,25,84,5,31,0.139,"3-13","2-18",25,15,0.625,"13-7","12-8"
"2012-03-07","ATL","MIA",2011,"YES",35,80,0.44,0,10,0,19,25,0.76,13,28,41,16,16,7,14,12,89,35,76,0.46,8,23,0.35,8,9,0.89,9,27,36,14,9,2,21,22,86,30,9,0.769,"17-2","13-7",23,16,0.59,"12-6","11-10"
"2012-03-07","BOS","PHI",2011,"YES",43,89,0.48,6,17,0.35,11,15,0.73,16,38,54,24,8,4,8,13,103,28,80,0.35,0,8,0,15,18,0.83,8,27,35,16,6,8,11,14,71,23,17,0.575,"15-8","8-9",20,18,0.526,"15-8","5-10"
"2012-03-07","CHI","MIL",2011,"NO",42,88,0.48,5,15,0.33,15,19,0.79,16,19,35,29,12,4,10,15,104,43,83,0.52,5,16,0.31,15,17,0.88,16,27,43,26,6,7,17,15,106,15,24,0.385,"9-9","6-15",33,8,0.805,"15-2","18-6"
"2012-03-07","CLE","DEN",2011,"NO",35,81,0.43,4,20,0.2,25,32,0.78,10,36,46,23,7,5,17,19,99,37,82,0.45,7,23,0.3,19,23,0.83,5,31,36,23,11,1,13,26,100,22,18,0.55,"11-9","11-9",14,23,0.378,"8-12","6-11"
"2012-03-07","HOU","TOR",2011,"YES",45,76,0.59,6,12,0.5,20,24,0.83,6,30,36,31,8,5,15,32,116,29,70,0.41,3,11,0.27,37,44,0.84,12,22,34,15,4,3,17,20,98,13,26,0.333,"7-13","6-13",21,19,0.525,"15-6","6-13"
"2012-03-07","LAC","BKN",2011,"YES",33,72,0.46,10,25,0.4,25,31,0.81,9,25,34,24,10,3,18,23,101,35,76,0.46,11,22,0.5,19,27,0.7,9,29,38,17,10,3,16,21,100,13,27,0.325,"4-13","9-14",22,15,0.595,"12-5","10-10"
"2012-03-07","LAL","WAS",2011,"YES",43,92,0.47,7,26,0.27,13,19,0.68,17,34,51,24,7,7,13,24,106,32,81,0.4,8,21,0.38,29,37,0.78,9,33,42,21,9,6,13,16,101,9,29,0.237,"6-15","3-14",23,16,0.59,"17-2","6-14"
"2012-03-07","MEM","GSW",2011,"NO",35,79,0.44,8,18,0.44,14,23,0.61,11,28,39,23,2,4,15,20,92,42,80,0.52,7,19,0.37,19,21,0.9,9,38,47,33,11,5,13,19,110,15,21,0.417,"9-10","6-11",23,15,0.605,"15-5","8-10"
"2012-03-07","NOP","SAC",2011,"YES",38,76,0.5,8,23,0.35,15,23,0.65,8,21,29,20,13,2,13,17,99,42,77,0.55,3,9,0.33,11,12,0.92,11,30,41,23,8,2,20,20,98,13,26,0.333,"9-6","4-20",9,30,0.231,"4-16","5-14"
"2012-03-07","NYK","SAS",2011,"YES",46,85,0.54,7,19,0.37,19,25,0.76,10,37,47,21,8,2,17,13,118,41,96,0.43,10,28,0.36,13,17,0.76,12,25,37,22,12,2,10,22,105,26,12,0.684,"15-3","11-9",18,21,0.462,"11-9","7-12"
"2012-03-07","PHX","OKC",2011,"YES",40,91,0.44,8,26,0.31,27,32,0.84,15,29,44,18,11,10,13,24,115,38,84,0.45,3,19,0.16,25,34,0.74,16,32,48,28,4,7,18,23,104,31,8,0.795,"17-1","14-7",17,21,0.447,"10-9","7-12"
"2012-03-07","POR","MIN",2011,"YES",37,78,0.47,13,23,0.57,19,26,0.73,15,32,47,23,5,1,12,12,106,44,93,0.47,3,23,0.13,3,4,0.75,12,25,37,27,7,4,9,23,94,21,19,0.525,"12-10","9-9",19,20,0.487,"14-7","5-13"
"2012-03-07","UTA","CHA",2011,"NO",32,68,0.47,3,7,0.43,26,37,0.7,9,25,34,24,6,9,16,21,93,39,87,0.45,1,7,0.14,20,24,0.83,16,27,43,23,10,3,12,27,99,5,32,0.135,"3-14","2-18",19,19,0.5,"14-6","5-13"
"2012-03-08","DAL","PHX",2011,"YES",37,76,0.49,3,14,0.21,19,27,0.7,8,34,42,23,5,6,10,14,96,38,87,0.44,8,22,0.36,10,13,0.77,8,30,38,19,5,4,10,16,94,18,21,0.462,"11-9","7-12",23,18,0.561,"15-7","8-11"
"2012-03-08","ORL","CHI",2011,"NO",35,86,0.41,5,22,0.23,19,26,0.73,15,25,40,25,10,4,7,23,94,32,76,0.42,11,26,0.42,24,31,0.77,17,32,49,17,3,4,15,17,99,33,9,0.786,"15-3","18-6",26,15,0.634,"13-7","13-8"
"2012-03-09","ATL","DET",2011,"YES",38,68,0.56,1,8,0.12,9,15,0.6,8,29,37,23,3,4,20,22,86,31,73,0.42,8,19,0.42,15,22,0.68,9,15,24,19,15,5,8,17,85,14,26,0.35,"11-11","3-15",23,17,0.575,"12-6","11-11"
"2012-03-09","BKN","CHA",2011,"NO",30,86,0.35,2,11,0.18,12,21,0.57,13,30,43,17,8,7,8,17,74,30,83,0.36,4,22,0.18,19,26,0.73,18,38,56,17,4,8,13,15,83,5,33,0.132,"3-15","2-18",14,27,0.341,"4-13","10-14"
"2012-03-09","CLE","OKC",2011,"NO",37,76,0.49,6,24,0.25,10,17,0.59,8,32,40,20,5,13,17,22,90,38,91,0.42,5,17,0.29,15,24,0.62,21,30,51,19,13,3,13,17,96,31,9,0.775,"17-2","14-7",15,23,0.395,"8-12","7-11"
"2012-03-09","DAL","SAC",2011,"YES",43,85,0.51,11,27,0.41,13,13,1,10,24,34,25,8,6,14,16,110,39,86,0.45,6,22,0.27,13,18,0.72,17,27,44,21,7,6,17,17,97,14,26,0.35,"10-6","4-20",23,19,0.548,"15-7","8-12"
"2012-03-09","LAC","SAS",2011,"NO",38,78,0.49,12,30,0.4,20,32,0.62,9,26,35,22,4,3,11,21,108,43,84,0.51,14,27,0.52,20,24,0.83,9,32,41,20,7,0,7,23,120,26,13,0.667,"15-4","11-9",23,15,0.605,"12-5","11-10"
"2012-03-09","LAL","MIN",2011,"NO",37,81,0.46,8,20,0.4,20,26,0.77,10,24,34,19,9,5,13,20,102,39,82,0.48,6,18,0.33,21,27,0.78,17,28,45,22,5,8,17,16,105,21,20,0.512,"12-11","9-9",24,16,0.6,"17-2","7-14"
"2012-03-09","NOP","DEN",2011,"YES",41,73,0.56,6,23,0.26,22,32,0.69,11,24,35,33,9,6,12,25,110,33,72,0.46,4,11,0.36,27,32,0.84,9,22,31,23,7,2,11,22,97,23,18,0.561,"12-9","11-9",9,31,0.225,"4-16","5-15"
"2012-03-09","NYK","MIL",2011,"YES",45,93,0.48,13,26,0.5,16,21,0.76,17,23,40,30,8,5,15,16,119,46,83,0.55,7,17,0.41,15,21,0.71,9,26,35,29,11,5,17,22,114,16,24,0.4,"10-9","6-15",18,22,0.45,"11-9","7-13"
"2012-03-09","POR","BOS",2011,"YES",42,88,0.48,8,18,0.44,12,17,0.71,9,23,32,27,14,3,7,22,104,31,72,0.43,6,15,0.4,18,23,0.78,16,37,53,12,4,7,28,19,86,21,18,0.538,"16-8","5-10",19,21,0.475,"14-7","5-14"
"2012-03-09","UTA","PHI",2011,"YES",41,78,0.53,3,7,0.43,19,27,0.7,10,36,46,26,8,5,13,15,104,34,84,0.4,3,11,0.27,20,24,0.83,14,28,42,15,8,7,11,20,91,24,17,0.585,"16-8","8-9",19,20,0.487,"14-6","5-14"
"2012-03-10","CHA","OKC",2011,"YES",46,73,0.63,10,23,0.43,20,26,0.77,6,33,39,27,8,13,14,19,122,36,88,0.41,7,14,0.5,16,19,0.84,15,22,37,24,8,2,11,16,95,32,9,0.78,"18-2","14-7",5,34,0.128,"3-15","2-19"
"2012-03-10","DAL","GSW",2011,"YES",40,74,0.54,10,25,0.4,21,25,0.84,3,41,44,23,17,2,16,20,111,28,75,0.37,10,23,0.43,21,26,0.81,8,31,39,20,7,3,21,18,87,16,21,0.432,"10-10","6-11",23,20,0.535,"15-7","8-13"
"2012-03-10","HOU","BKN",2011,"NO",43,81,0.53,9,24,0.38,11,14,0.79,11,23,34,21,3,3,8,17,106,46,82,0.56,9,16,0.56,11,14,0.79,10,25,35,28,2,6,9,14,112,14,28,0.333,"4-14","10-14",22,19,0.537,"15-6","7-13"
"2012-03-10","IND","MIA",2011,"YES",35,75,0.47,3,13,0.23,20,31,0.65,16,35,51,17,8,9,20,24,93,33,88,0.38,7,17,0.41,18,25,0.72,17,23,40,17,9,4,13,28,91,31,9,0.775,"18-2","13-7",23,15,0.605,"11-5","12-10"
"2012-03-10","MEM","PHX",2011,"YES",41,86,0.48,4,11,0.36,12,15,0.8,16,36,52,24,4,6,16,15,98,36,86,0.42,5,14,0.36,14,19,0.74,9,27,36,27,10,3,8,16,91,19,21,0.475,"12-9","7-12",23,16,0.59,"15-5","8-11"
"2012-03-10","NOP","MIN",2011,"NO",33,80,0.41,5,23,0.22,18,25,0.72,16,31,47,19,5,4,17,19,89,39,85,0.46,3,7,0.43,14,16,0.88,8,28,36,28,7,3,12,22,95,21,21,0.5,"12-12","9-9",10,31,0.244,"4-16","6-15"
"2012-03-10","POR","WAS",2011,"NO",39,82,0.48,5,16,0.31,16,25,0.64,12,27,39,17,3,1,8,22,99,40,78,0.51,4,17,0.24,26,27,0.96,9,32,41,19,4,5,7,20,110,9,30,0.231,"6-16","3-14",20,21,0.488,"14-7","6-14"
"2012-03-10","TOR","DET",2011,"YES",39,74,0.53,7,21,0.33,20,25,0.8,7,32,39,22,10,4,13,23,105,29,73,0.4,5,21,0.24,23,25,0.92,7,26,33,16,7,2,14,19,86,15,26,0.366,"12-11","3-15",13,27,0.325,"7-13","6-14"
"2012-03-10","UTA","CHI",2011,"YES",43,77,0.56,7,18,0.39,18,24,0.75,14,28,42,31,8,6,14,18,111,40,85,0.47,0,3,0,17,22,0.77,14,17,31,24,9,4,13,14,97,34,9,0.791,"16-3","18-6",19,21,0.475,"14-6","5-15"
"2012-03-11","ATL","SAC",2011,"NO",38,82,0.46,10,29,0.34,13,17,0.76,9,27,36,19,10,5,16,21,99,42,82,0.51,7,21,0.33,15,23,0.65,11,34,45,23,14,5,15,16,106,14,27,0.341,"10-7","4-20",24,17,0.585,"12-6","12-11"
"2012-03-11","BOS","LAL",2011,"YES",36,71,0.51,8,16,0.5,17,26,0.65,8,34,42,25,8,3,17,16,97,39,83,0.47,6,17,0.35,10,12,0.83,9,25,34,33,11,8,12,21,94,25,16,0.61,"18-2","7-14",21,19,0.525,"16-8","5-11"
"2012-03-11","GSW","LAC",2011,"NO",34,79,0.43,6,19,0.32,19,35,0.54,16,26,42,21,11,7,12,20,93,36,70,0.51,8,15,0.53,17,21,0.81,6,31,37,22,6,6,17,26,97,23,16,0.59,"12-6","11-10",17,21,0.447,"10-10","7-11"
"2012-03-11","HOU","CLE",2011,"YES",39,82,0.48,11,20,0.55,29,36,0.81,10,31,41,25,6,4,13,21,118,44,86,0.51,8,17,0.47,11,17,0.65,9,30,39,25,5,6,13,25,107,16,23,0.41,"9-12","7-11",22,20,0.524,"15-6","7-14"
"2012-03-11","IND","ORL",2011,"YES",37,79,0.47,10,27,0.37,23,30,0.77,10,30,40,22,7,4,13,14,107,39,82,0.48,1,12,0.08,15,18,0.83,9,27,36,15,8,2,11,25,94,27,15,0.643,"14-7","13-8",23,16,0.59,"11-5","12-11"
"2012-03-11","MEM","DEN",2011,"NO",32,79,0.41,4,9,0.44,23,30,0.77,17,30,47,22,13,4,23,19,91,37,73,0.51,5,15,0.33,15,23,0.65,8,25,33,23,10,9,21,22,94,23,19,0.548,"12-10","11-9",24,16,0.6,"15-5","9-11"
"2012-03-11","MIL","TOR",2011,"NO",40,86,0.47,4,13,0.31,15,19,0.79,13,30,43,23,7,1,13,30,99,35,73,0.48,6,18,0.33,29,35,0.83,8,28,36,26,6,4,11,18,105,13,28,0.317,"7-14","6-14",17,24,0.415,"10-9","7-15"
"2012-03-11","PHI","NYK",2011,"NO",33,80,0.41,7,17,0.41,21,26,0.81,11,31,42,16,8,4,16,19,94,40,79,0.51,5,9,0.56,21,26,0.81,7,35,42,18,12,5,14,21,106,18,23,0.439,"11-10","7-13",25,17,0.595,"16-8","9-9"
"2012-03-12","BOS","LAC",2011,"NO",31,83,0.37,5,23,0.22,18,21,0.86,20,25,45,16,10,2,16,26,85,33,67,0.49,5,13,0.38,23,27,0.85,6,25,31,24,8,5,14,24,94,23,17,0.575,"12-7","11-10",22,19,0.537,"16-8","6-11"
"2012-03-12","CHA","NOP",2011,"NO",30,78,0.38,5,12,0.42,6,7,0.86,9,28,37,23,9,6,17,11,71,34,79,0.43,0,12,0,5,7,0.71,11,36,47,16,10,7,17,10,73,10,32,0.238,"4-17","6-15",6,34,0.15,"3-15","3-19"
"2012-03-12","DET","UTA",2011,"YES",39,72,0.54,7,11,0.64,20,26,0.77,7,31,38,24,10,2,15,23,105,34,71,0.48,3,12,0.25,19,28,0.68,5,24,29,18,7,5,12,19,90,20,21,0.488,"15-6","5-15",15,27,0.357,"12-11","3-16"
"2012-03-12","MIL","BKN",2011,"NO",37,76,0.49,4,17,0.24,21,29,0.72,5,34,39,14,8,4,15,17,99,43,92,0.47,10,25,0.4,9,11,0.82,9,30,39,32,8,2,12,19,105,14,29,0.326,"4-15","10-14",18,24,0.429,"10-9","8-15"
"2012-03-12","MIN","PHX",2011,"NO",46,89,0.52,9,21,0.43,23,29,0.79,10,27,37,24,7,7,7,19,124,50,89,0.56,14,22,0.64,13,21,0.62,12,27,39,30,4,3,11,22,127,19,22,0.463,"12-10","7-12",22,21,0.512,"12-12","10-9"
"2012-03-12","NYK","CHI",2011,"YES",40,93,0.43,5,14,0.36,19,28,0.68,22,34,56,25,7,5,12,21,104,37,80,0.46,3,11,0.27,22,31,0.71,9,29,38,21,7,13,13,21,99,35,9,0.795,"17-3","18-6",18,24,0.429,"11-10","7-14"
"2012-03-12","WAS","SAS",2011,"YES",47,87,0.54,8,22,0.36,10,19,0.53,12,34,46,30,6,2,10,13,112,39,87,0.45,8,17,0.47,11,14,0.79,12,29,41,21,6,5,10,15,97,27,13,0.675,"16-4","11-9",9,31,0.225,"6-16","3-15"
"2012-03-13","ATL","DEN",2011,"YES",45,87,0.52,7,20,0.35,21,26,0.81,9,34,43,30,6,4,13,20,118,43,92,0.47,14,29,0.48,17,19,0.89,11,28,39,30,7,2,12,19,117,24,19,0.558,"13-10","11-9",24,18,0.571,"12-6","12-12"
"2012-03-13","GSW","SAC",2011,"NO",33,82,0.4,7,19,0.37,16,21,0.76,10,34,44,11,4,3,13,15,89,46,91,0.51,12,24,0.5,11,15,0.73,9,36,45,20,9,6,7,21,115,14,28,0.333,"10-8","4-20",18,21,0.462,"10-10","8-11"
"2012-03-13","HOU","OKC",2011,"NO",39,84,0.46,8,23,0.35,17,22,0.77,15,32,47,22,4,4,14,16,103,41,89,0.46,10,24,0.42,12,14,0.86,11,26,37,25,7,6,11,17,104,32,10,0.762,"18-3","14-7",23,20,0.535,"15-6","8-14"
"2012-03-13","LAL","MEM",2011,"NO",52,116,0.45,2,19,0.11,5,5,1,14,33,47,26,15,2,8,27,111,41,83,0.49,6,20,0.3,28,34,0.82,6,45,51,24,4,5,18,12,116,24,17,0.585,"15-6","9-11",26,16,0.619,"18-2","8-14"
"2012-03-13","MIA","ORL",2011,"YES",36,73,0.49,11,28,0.39,21,37,0.57,11,35,46,19,14,2,22,15,104,40,91,0.44,8,23,0.35,10,11,0.91,8,28,36,21,15,6,16,30,98,28,15,0.651,"15-7","13-8",31,10,0.756,"18-2","13-8"
"2012-03-13","POR","IND",2011,"YES",40,82,0.49,4,11,0.36,8,15,0.53,9,41,50,24,11,1,12,25,92,20,64,0.31,5,22,0.23,30,38,0.79,6,32,38,5,5,4,15,14,75,24,16,0.6,"12-5","12-11",20,22,0.476,"14-7","6-15"
"2012-03-13","TOR","CLE",2011,"NO",29,76,0.38,3,15,0.2,27,33,0.82,8,26,34,20,7,3,7,22,88,37,74,0.5,8,19,0.42,14,21,0.67,14,31,45,25,3,9,14,29,96,16,24,0.4,"9-13","7-11",14,28,0.333,"7-14","7-14"
"2012-03-13","WAS","DAL",2011,"YES",44,87,0.51,6,22,0.27,13,15,0.87,11,40,51,22,8,3,11,31,107,35,80,0.44,2,12,0.17,26,38,0.68,10,29,39,18,7,3,10,17,98,24,20,0.545,"16-7","8-13",9,32,0.22,"6-16","3-16"
