"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2013-12-10","MIN","DET",2013,"NO",39,83,0.47,8,28,0.29,8,16,0.5,11,28,39,22,4,5,20,24,94,41,85,0.48,11,24,0.46,28,33,0.85,14,32,46,31,12,0,12,16,121,10,12,0.455,"5-7","5-5",10,11,0.476,"6-4","4-7"
"2013-12-10","NYK","CLE",2013,"YES",42,74,0.57,9,19,0.47,16,22,0.73,9,29,38,25,6,1,12,13,109,40,87,0.46,10,31,0.32,4,5,0.8,9,22,31,27,4,5,13,19,94,8,13,0.381,"7-3","1-10",5,15,0.25,"2-8","3-7"
"2013-12-10","OKC","ATL",2013,"NO",31,87,0.36,9,26,0.35,21,27,0.78,12,33,45,24,10,5,15,22,92,38,86,0.44,4,18,0.22,21,28,0.75,10,44,54,27,8,7,16,19,101,11,11,0.5,"7-4","4-7",16,4,0.8,"10-0","6-4"
"2013-12-10","PHX","LAL",2013,"NO",39,80,0.49,5,19,0.26,25,32,0.78,7,26,33,22,7,3,11,20,108,44,85,0.52,7,23,0.3,19,21,0.9,10,33,43,24,6,3,13,22,114,10,11,0.476,"6-6","4-5",12,9,0.571,"6-3","6-6"
"2013-12-10","SAS","TOR",2013,"NO",38,83,0.46,10,23,0.43,17,19,0.89,11,27,38,23,6,3,17,18,103,45,82,0.55,13,23,0.57,13,16,0.81,8,28,36,30,8,3,14,18,116,7,13,0.35,"3-7","4-6",16,4,0.8,"8-2","8-2"
"2013-12-11","CHI","NYK",2013,"YES",31,76,0.41,5,19,0.26,16,19,0.84,10,29,39,17,16,7,13,21,83,24,72,0.33,6,21,0.29,24,29,0.83,16,32,48,12,9,7,22,19,78,6,15,0.286,"3-8","3-7",8,12,0.4,"6-3","2-9"
"2013-12-11","DAL","GSW",2013,"YES",37,86,0.43,12,28,0.43,9,15,0.6,14,36,50,20,6,6,18,18,95,37,88,0.42,8,23,0.35,11,14,0.79,8,35,43,24,9,4,11,15,93,13,10,0.565,"7-2","6-8",13,10,0.565,"9-2","4-8"
"2013-12-11","DET","NOP",2013,"YES",38,84,0.45,9,23,0.39,26,32,0.81,16,35,51,23,10,7,15,22,111,42,96,0.44,5,21,0.24,17,27,0.63,15,28,43,17,10,6,13,19,106,10,10,0.5,"6-5","4-5",10,13,0.435,"5-7","5-6"
"2013-12-11","LAC","BOS",2013,"NO",33,80,0.41,6,17,0.35,16,19,0.84,8,32,40,20,5,5,16,23,88,34,76,0.45,6,17,0.35,22,34,0.65,8,29,37,20,9,6,13,17,96,10,14,0.417,"5-6","5-8",15,8,0.652,"8-2","7-6"
"2013-12-11","OKC","MEM",2013,"NO",34,81,0.42,6,15,0.4,26,34,0.76,9,24,33,17,11,3,12,25,100,40,71,0.56,9,18,0.5,27,33,0.82,8,34,42,22,8,5,21,27,116,10,11,0.476,"5-8","5-3",17,4,0.81,"10-0","7-4"
"2013-12-11","ORL","CHA",2013,"NO",31,84,0.37,4,17,0.24,17,18,0.94,9,32,41,23,6,7,10,14,83,38,90,0.42,7,19,0.37,9,9,1,14,38,52,18,6,4,14,17,92,10,12,0.455,"6-7","4-5",7,15,0.318,"5-5","2-10"
"2013-12-11","PHI","MIN",2013,"YES",37,96,0.39,7,20,0.35,25,29,0.86,17,28,45,23,9,2,13,15,106,39,74,0.53,9,20,0.45,12,14,0.86,5,32,37,22,7,7,26,25,99,11,11,0.5,"7-4","4-7",7,16,0.304,"6-7","1-9"
"2013-12-11","SAS","MIL",2013,"NO",29,84,0.35,2,15,0.13,17,23,0.74,16,21,37,16,7,4,12,18,77,46,88,0.52,4,17,0.24,13,17,0.76,17,35,52,25,8,2,15,21,109,5,17,0.227,"2-9","3-8",17,4,0.81,"8-2","9-2"
"2013-12-11","UTA","SAC",2013,"NO",35,78,0.45,4,13,0.31,27,33,0.82,13,27,40,13,2,4,12,20,101,48,89,0.54,13,23,0.57,13,15,0.87,12,27,39,35,7,8,6,27,122,6,14,0.3,"4-10","2-4",5,19,0.208,"3-9","2-10"
"2013-12-12","HOU","POR",2013,"YES",39,89,0.44,8,27,0.3,25,30,0.83,15,37,52,22,4,7,14,20,111,40,94,0.43,5,20,0.25,19,24,0.79,15,33,48,16,11,6,8,23,104,19,4,0.826,"10-2","9-2",15,8,0.652,"10-3","5-5"
"2013-12-12","LAC","BKN",2013,"YES",33,74,0.45,8,20,0.4,28,30,0.93,5,37,42,18,5,0,13,31,102,26,70,0.37,6,24,0.25,35,52,0.67,9,34,43,15,6,1,14,20,93,8,14,0.364,"4-6","4-8",15,9,0.625,"8-2","7-7"
"2013-12-13","BKN","DET",2013,"YES",39,83,0.47,3,10,0.3,22,31,0.71,9,34,43,23,2,4,13,21,103,36,79,0.46,12,23,0.52,15,20,0.75,7,31,38,24,4,4,12,25,99,11,13,0.458,"6-7","5-6",8,15,0.348,"4-6","4-9"
"2013-12-13","CHA","IND",2013,"YES",36,76,0.47,8,21,0.38,19,25,0.76,6,38,44,19,6,10,12,21,99,39,83,0.47,4,12,0.33,12,17,0.71,8,30,38,19,5,4,11,19,94,20,3,0.87,"11-0","9-3",10,13,0.435,"6-7","4-6"
"2013-12-13","CHI","MIL",2013,"NO",33,74,0.45,4,10,0.4,20,25,0.8,13,25,38,18,6,8,14,19,90,34,81,0.42,7,24,0.29,16,19,0.84,17,27,44,26,8,6,15,22,91,5,18,0.217,"2-10","3-8",9,12,0.429,"6-3","3-9"
"2013-12-13","CLE","ORL",2013,"NO",37,85,0.44,11,30,0.37,15,16,0.94,8,37,45,22,7,5,12,21,100,42,87,0.48,8,21,0.38,17,20,0.85,7,37,44,18,6,3,10,16,109,7,16,0.304,"5-6","2-10",9,13,0.409,"7-3","2-10"
"2013-12-13","HOU","GSW",2013,"NO",43,90,0.48,6,22,0.27,20,24,0.83,19,37,56,22,6,6,18,30,112,39,79,0.49,12,29,0.41,26,35,0.74,7,25,32,20,10,3,15,23,116,13,11,0.542,"7-3","6-8",16,8,0.667,"10-3","6-5"
"2013-12-13","LAL","OKC",2013,"YES",47,99,0.47,8,25,0.32,20,23,0.87,20,39,59,34,14,8,14,25,122,36,87,0.41,7,25,0.28,18,31,0.58,15,26,41,26,7,4,19,17,97,18,4,0.818,"11-0","7-4",10,12,0.455,"6-6","4-6"
"2013-12-13","MEM","NOP",2013,"YES",39,76,0.51,9,22,0.41,17,20,0.85,8,23,31,22,3,5,6,12,104,40,80,0.5,6,15,0.4,12,17,0.71,12,30,42,24,3,2,11,17,98,11,10,0.524,"7-5","4-5",10,12,0.455,"5-8","5-4"
"2013-12-13","MIN","SAS",2013,"YES",48,87,0.55,10,22,0.45,11,13,0.85,7,35,42,32,8,7,13,18,117,38,88,0.43,11,23,0.48,23,26,0.88,10,31,41,22,9,4,12,12,110,18,4,0.818,"9-2","9-2",11,12,0.478,"7-4","4-8"
"2013-12-13","NYK","BOS",2013,"YES",33,68,0.49,7,21,0.33,17,25,0.68,6,36,42,17,1,5,15,19,90,32,80,0.4,5,21,0.24,17,19,0.89,9,29,38,20,7,1,6,19,86,11,14,0.44,"6-6","5-8",6,16,0.273,"3-8","3-8"
"2013-12-13","PHI","TOR",2013,"YES",39,82,0.48,10,25,0.4,20,24,0.83,10,37,47,24,8,5,15,19,108,37,84,0.44,9,23,0.39,17,21,0.81,12,30,42,19,7,5,17,18,100,8,13,0.381,"4-7","4-6",7,17,0.292,"6-7","1-10"
"2013-12-13","SAC","PHX",2013,"YES",41,83,0.49,12,24,0.5,22,29,0.76,16,27,43,20,11,9,16,20,116,38,87,0.44,6,19,0.32,25,29,0.86,17,26,43,12,11,4,15,22,107,13,9,0.591,"7-3","6-6",6,15,0.286,"4-10","2-5"
"2013-12-13","UTA","DEN",2013,"NO",36,85,0.42,7,21,0.33,14,24,0.58,12,34,46,22,7,11,8,23,93,38,84,0.45,8,21,0.38,19,20,0.95,11,33,44,24,6,6,10,21,103,13,9,0.591,"6-3","7-6",6,19,0.24,"3-9","3-10"
"2013-12-13","WAS","ATL",2013,"YES",38,89,0.43,7,21,0.33,18,24,0.75,11,35,46,27,10,1,15,14,101,42,100,0.42,4,14,0.29,11,18,0.61,18,42,60,26,4,3,17,20,99,12,11,0.522,"8-4","4-7",9,12,0.429,"6-4","3-8"
"2013-12-14","ATL","NYK",2013,"YES",44,87,0.51,8,19,0.42,15,18,0.83,15,17,32,19,14,1,11,16,111,40,66,0.61,15,32,0.47,11,11,1,6,28,34,22,6,1,27,24,106,7,16,0.304,"4-8","3-8",12,12,0.5,"8-4","4-8"
"2013-12-14","CLE","MIA",2013,"YES",42,76,0.55,8,21,0.38,22,30,0.73,9,31,40,24,10,9,14,21,114,39,84,0.46,10,29,0.34,19,25,0.76,12,27,39,18,7,1,15,20,107,17,6,0.739,"10-2","7-4",9,14,0.391,"7-3","2-11"
"2013-12-14","LAC","WAS",2013,"NO",40,81,0.49,3,14,0.21,14,20,0.7,9,24,33,21,6,3,13,26,97,39,69,0.57,9,21,0.43,26,31,0.84,5,29,34,27,9,3,10,20,113,9,13,0.409,"6-5","3-8",16,9,0.64,"8-2","8-7"
"2013-12-14","LAL","CHA",2013,"NO",39,89,0.44,2,13,0.15,5,8,0.62,12,34,46,22,10,9,13,16,85,30,77,0.39,7,20,0.35,21,23,0.91,8,32,40,19,4,8,15,11,88,10,14,0.417,"6-8","4-6",11,12,0.478,"6-6","5-6"
"2013-12-14","MIL","DAL",2013,"YES",42,88,0.48,10,24,0.42,12,18,0.67,12,33,45,25,9,3,16,18,106,36,81,0.44,5,17,0.29,16,19,0.84,8,34,42,15,8,4,16,15,93,14,10,0.583,"10-2","4-8",5,19,0.208,"2-10","3-9"
"2013-12-14","POR","PHI",2013,"NO",39,87,0.45,9,15,0.6,18,26,0.69,9,24,33,26,9,5,14,15,105,52,93,0.56,21,37,0.57,14,20,0.7,15,31,46,41,9,8,18,16,139,7,18,0.28,"6-8","1-10",20,4,0.833,"10-2","10-2"
"2013-12-14","SAS","UTA",2013,"NO",35,89,0.39,6,20,0.3,8,11,0.73,8,34,42,17,5,11,9,17,84,41,88,0.47,8,20,0.4,10,12,0.83,11,44,55,24,6,1,10,15,100,6,20,0.231,"3-10","3-10",19,4,0.826,"9-2","10-2"
"2013-12-14","TOR","CHI",2013,"NO",31,86,0.36,6,18,0.33,9,12,0.75,10,31,41,19,5,9,15,20,77,40,83,0.48,5,15,0.33,14,18,0.78,7,36,43,26,5,11,11,17,99,9,13,0.409,"6-4","3-9",9,13,0.409,"4-7","5-6"
"2013-12-15","GSW","PHX",2013,"YES",35,79,0.44,13,27,0.48,23,34,0.68,5,40,45,17,13,5,12,24,106,34,80,0.42,11,22,0.5,23,33,0.7,11,39,50,19,6,4,20,25,102,14,9,0.609,"8-3","6-6",13,12,0.52,"7-3","6-9"
"2013-12-15","HOU","SAC",2013,"YES",39,81,0.48,3,13,0.23,25,30,0.83,7,36,43,17,8,6,15,25,106,31,75,0.41,7,27,0.26,22,38,0.58,11,31,42,15,6,5,17,26,91,7,15,0.318,"5-10","2-5",16,9,0.64,"10-3","6-6"
"2013-12-15","MIN","MEM",2013,"NO",37,83,0.45,5,15,0.33,14,20,0.7,13,34,47,17,5,2,9,20,93,35,79,0.44,12,26,0.46,19,25,0.76,10,34,44,22,7,5,9,17,101,10,13,0.435,"5-9","5-4",12,12,0.5,"7-4","5-8"
"2013-12-15","NOP","DEN",2013,"YES",37,85,0.44,7,24,0.29,21,28,0.75,15,36,51,23,7,7,16,24,102,37,85,0.44,7,24,0.29,12,19,0.63,9,23,32,23,10,8,13,23,93,14,9,0.609,"7-3","7-6",11,11,0.5,"7-5","4-6"
"2013-12-15","ORL","OKC",2013,"YES",39,87,0.45,5,19,0.26,18,20,0.9,11,34,45,23,10,7,13,19,101,37,82,0.45,7,24,0.29,17,26,0.65,9,36,45,19,7,2,14,18,98,19,4,0.826,"12-0","7-4",7,17,0.292,"5-6","2-11"
"2013-12-15","POR","DET",2013,"NO",44,94,0.47,3,15,0.2,18,27,0.67,18,35,53,19,5,5,14,22,109,41,99,0.41,7,26,0.27,22,26,0.85,15,32,47,24,9,3,10,21,111,11,14,0.44,"6-8","5-6",21,4,0.84,"10-2","11-2"
"2013-12-16","DET","IND",2013,"NO",35,81,0.43,6,17,0.35,20,27,0.74,9,31,40,18,5,4,7,20,96,38,88,0.43,7,20,0.35,18,28,0.64,20,35,55,14,3,7,8,20,101,20,4,0.833,"11-1","9-3",12,14,0.462,"6-8","6-6"
"2013-12-16","LAL","ATL",2013,"YES",45,92,0.49,11,27,0.41,13,15,0.87,15,29,44,34,10,6,10,18,114,39,82,0.48,5,21,0.24,17,21,0.81,12,31,43,18,6,4,14,16,100,13,12,0.52,"9-4","4-8",11,13,0.458,"6-6","5-7"
"2013-12-16","MIN","BOS",2013,"YES",38,86,0.44,7,21,0.33,18,23,0.78,14,36,50,19,3,3,12,25,101,37,98,0.38,8,29,0.28,15,26,0.58,19,32,51,22,6,0,7,20,97,12,14,0.462,"7-6","5-8",12,13,0.48,"7-4","5-9"
"2013-12-16","ORL","CHI",2013,"NO",28,81,0.35,5,18,0.28,21,26,0.81,7,38,45,19,4,5,5,20,82,33,83,0.4,5,12,0.42,12,16,0.75,9,45,54,21,4,3,11,20,83,9,14,0.391,"6-5","3-9",8,17,0.32,"5-6","3-11"
"2013-12-16","PHI","BKN",2013,"YES",47,78,0.6,21,35,0.6,15,26,0.58,4,38,42,35,10,2,20,20,130,37,90,0.41,8,30,0.27,12,20,0.6,8,31,39,21,14,0,19,24,94,9,15,0.375,"5-6","4-9",7,19,0.269,"6-8","1-11"
"2013-12-16","SAS","LAC",2013,"YES",39,76,0.51,11,23,0.48,26,35,0.74,9,34,43,19,12,4,18,20,115,37,76,0.49,6,18,0.33,12,21,0.57,9,27,36,20,8,3,22,27,92,17,9,0.654,"9-2","8-7",19,5,0.792,"9-2","10-3"
"2013-12-16","UTA","MIA",2013,"YES",45,71,0.63,6,15,0.4,21,26,0.81,6,35,41,28,10,8,14,14,117,39,84,0.46,5,18,0.28,11,17,0.65,11,22,33,17,7,2,14,20,94,18,6,0.75,"11-2","7-4",6,21,0.222,"3-10","3-11"
"2013-12-16","WAS","NYK",2013,"NO",33,79,0.42,11,30,0.37,24,31,0.77,9,26,35,21,9,6,9,20,101,39,72,0.54,11,18,0.61,13,17,0.76,6,35,41,21,4,3,19,25,102,7,17,0.292,"4-9","3-8",10,13,0.435,"6-5","4-8"
"2013-12-17","LAL","MEM",2013,"NO",37,91,0.41,5,16,0.31,13,17,0.76,18,31,49,20,10,2,14,18,92,37,75,0.49,7,22,0.32,15,19,0.79,4,33,37,16,8,10,14,18,96,10,14,0.417,"5-10","5-4",12,13,0.48,"6-6","6-7"
"2013-12-17","NOP","GSW",2013,"YES",41,91,0.45,5,20,0.25,17,24,0.71,17,41,58,25,6,2,12,23,104,33,88,0.38,5,18,0.28,22,30,0.73,12,32,44,22,8,3,10,20,93,14,12,0.538,"8-3","6-9",11,12,0.478,"7-5","4-7"
"2013-12-17","OKC","DEN",2013,"NO",36,87,0.41,5,19,0.26,16,22,0.73,13,30,43,25,9,3,15,20,93,43,88,0.49,5,22,0.23,14,20,0.7,12,41,53,19,10,5,18,22,105,14,10,0.583,"7-4","7-6",20,4,0.833,"12-0","8-4"
"2013-12-17","POR","CLE",2013,"NO",48,102,0.47,9,17,0.53,11,16,0.69,13,31,44,26,6,1,6,17,116,41,92,0.45,15,33,0.45,22,25,0.88,18,38,56,26,2,5,14,16,119,9,15,0.375,"7-4","2-11",22,4,0.846,"10-2","12-2"
"2013-12-17","SAC","CHA",2013,"YES",35,78,0.45,8,17,0.47,17,24,0.71,5,37,42,26,9,6,15,26,95,30,80,0.38,4,15,0.27,23,28,0.82,9,33,42,18,8,4,15,23,87,11,14,0.44,"7-8","4-6",7,16,0.304,"5-10","2-6"
"2013-12-18","CHA","TOR",2013,"NO",41,96,0.43,6,26,0.23,14,20,0.7,16,34,50,22,10,4,15,28,102,37,81,0.46,8,15,0.53,22,34,0.65,7,33,40,18,7,1,20,24,104,9,14,0.391,"4-8","5-6",12,14,0.462,"7-8","5-6"
"2013-12-18","CHI","HOU",2013,"YES",44,82,0.54,8,22,0.36,13,16,0.81,9,28,37,23,8,5,13,22,109,38,79,0.48,5,12,0.42,13,23,0.57,9,24,33,26,8,2,17,19,94,17,9,0.654,"11-3","6-6",9,15,0.375,"6-5","3-10"
"2013-12-18","DET","BOS",2013,"NO",40,81,0.49,6,18,0.33,20,22,0.91,8,33,41,22,8,1,18,20,106,41,88,0.47,10,27,0.37,15,20,0.75,13,23,36,22,14,4,16,18,107,12,15,0.444,"7-7","5-8",13,14,0.481,"6-8","7-6"
"2013-12-18","IND","MIA",2013,"YES",37,77,0.48,5,21,0.24,18,22,0.82,5,32,37,21,11,0,12,20,97,32,73,0.44,5,14,0.36,25,28,0.89,6,30,36,13,9,2,14,21,94,19,6,0.76,"12-2","7-4",20,5,0.8,"11-1","9-4"
"2013-12-18","MEM","DAL",2013,"YES",40,73,0.55,5,15,0.33,20,23,0.87,11,31,42,25,11,10,15,16,105,37,93,0.4,8,18,0.44,9,14,0.64,22,21,43,23,11,2,15,25,91,15,10,0.6,"11-2","4-8",10,15,0.4,"5-10","5-5"
"2013-12-18","NOP","LAC",2013,"YES",33,78,0.42,11,29,0.38,31,36,0.86,11,38,49,25,4,8,9,16,108,37,93,0.4,7,20,0.35,14,20,0.7,18,37,55,26,6,1,11,22,95,18,9,0.667,"10-2","8-7",11,13,0.458,"7-5","4-8"
"2013-12-18","NYK","MIL",2013,"NO",34,82,0.41,8,22,0.36,25,35,0.71,13,41,54,13,4,5,20,25,101,38,101,0.38,17,41,0.41,14,19,0.74,14,37,51,26,11,6,12,31,107,5,20,0.2,"2-11","3-9",8,17,0.32,"4-9","4-8"
"2013-12-18","POR","MIN",2013,"YES",46,93,0.49,7,19,0.37,21,26,0.81,12,41,53,27,8,1,10,19,120,40,94,0.43,14,40,0.35,15,19,0.79,10,35,45,19,5,4,13,27,109,13,13,0.5,"8-4","5-9",22,5,0.815,"10-2","12-3"
"2013-12-18","SAC","ATL",2013,"YES",47,81,0.58,15,25,0.6,15,18,0.83,9,35,44,38,7,6,16,21,124,40,84,0.48,6,15,0.4,21,25,0.84,7,26,33,25,6,1,13,20,107,14,12,0.538,"10-4","4-8",7,17,0.292,"5-10","2-7"
"2013-12-18","SAS","PHX",2013,"NO",38,82,0.46,7,15,0.47,18,24,0.75,13,29,42,16,8,7,19,24,101,41,87,0.47,7,18,0.39,19,24,0.79,14,32,46,23,10,4,18,17,108,14,10,0.583,"8-4","6-6",20,5,0.8,"9-2","11-3"
"2013-12-18","UTA","ORL",2013,"NO",28,86,0.33,7,15,0.47,19,20,0.95,13,35,48,12,7,6,10,18,82,33,82,0.4,8,21,0.38,12,15,0.8,11,36,47,19,5,10,16,17,86,8,18,0.308,"5-7","3-11",7,21,0.25,"3-10","4-11"
"2013-12-18","WAS","BKN",2013,"NO",39,74,0.53,9,21,0.43,20,24,0.83,5,26,31,28,8,5,14,24,107,38,88,0.43,12,20,0.6,25,30,0.83,19,32,51,19,9,6,16,22,113,9,16,0.36,"5-7","4-9",11,13,0.458,"6-5","5-8"
"2013-12-19","CHI","OKC",2013,"YES",43,84,0.51,9,15,0.6,12,14,0.86,8,35,43,26,12,7,16,27,107,29,77,0.38,8,29,0.28,29,39,0.74,11,29,40,20,8,6,16,16,95,21,4,0.84,"13-0","8-4",9,16,0.36,"6-5","3-11"
"2013-12-19","SAS","GSW",2013,"NO",42,90,0.47,8,31,0.26,10,11,0.91,13,34,47,26,14,4,24,21,102,40,89,0.45,11,27,0.41,13,19,0.68,9,30,39,21,10,2,19,11,104,14,13,0.519,"8-4","6-9",21,5,0.808,"9-2","12-3"
"2013-12-20","BKN","PHI",2013,"YES",51,100,0.51,9,29,0.31,10,15,0.67,12,37,49,36,8,2,17,21,121,42,85,0.49,15,33,0.45,21,30,0.7,5,31,36,36,10,5,16,18,120,8,19,0.296,"7-8","1-11",9,17,0.346,"5-7","4-10"
"2013-12-20","CHA","DET",2013,"NO",42,90,0.47,12,23,0.52,10,17,0.59,18,26,44,18,7,10,17,17,106,44,84,0.52,3,10,0.3,25,28,0.89,10,33,43,19,12,10,12,17,116,13,15,0.464,"6-9","7-6",13,14,0.481,"7-8","6-6"
"2013-12-20","HOU","IND",2013,"YES",43,81,0.53,12,26,0.46,16,22,0.73,9,41,50,29,11,7,17,21,114,32,84,0.38,4,22,0.18,13,24,0.54,12,24,36,10,11,6,14,18,81,21,5,0.808,"12-1","9-4",17,10,0.63,"11-3","6-7"
"2013-12-20","MIL","CLE",2013,"YES",39,100,0.39,11,28,0.39,25,27,0.93,18,38,56,18,5,12,12,22,114,40,100,0.4,10,29,0.34,21,25,0.84,14,38,52,22,7,7,11,23,111,10,15,0.4,"8-4","2-11",5,21,0.192,"2-11","3-10"
"2013-12-20","MIN","LAL",2013,"YES",42,78,0.54,7,19,0.37,13,15,0.87,7,36,43,27,7,9,19,19,104,33,95,0.35,5,22,0.23,20,25,0.8,22,27,49,21,10,2,16,16,91,13,13,0.5,"7-6","6-7",13,14,0.481,"8-4","5-10"
"2013-12-20","PHX","DEN",2013,"NO",35,85,0.41,4,17,0.24,25,29,0.86,11,42,53,18,5,7,16,27,99,35,88,0.4,12,34,0.35,21,31,0.68,9,35,44,19,9,8,11,20,103,14,11,0.56,"7-5","7-6",15,10,0.6,"8-4","7-6"
"2013-12-20","SAC","MIA",2013,"YES",51,83,0.61,10,23,0.43,10,14,0.71,7,32,39,32,15,3,17,16,122,43,74,0.58,7,22,0.32,10,24,0.42,7,25,32,25,14,1,20,16,103,20,6,0.769,"13-2","7-4",7,18,0.28,"5-10","2-8"
"2013-12-20","TOR","DAL",2013,"NO",46,91,0.51,10,21,0.48,6,10,0.6,11,34,45,31,13,3,15,17,108,42,91,0.46,11,21,0.52,14,18,0.78,14,32,46,17,9,3,15,14,109,15,11,0.577,"11-3","4-8",10,14,0.417,"4-8","6-6"
"2013-12-20","UTA","ATL",2013,"YES",45,86,0.52,10,26,0.38,18,24,0.75,10,36,46,32,10,7,10,20,118,35,94,0.37,3,18,0.17,12,15,0.8,17,32,49,21,6,8,15,17,85,15,12,0.556,"11-4","4-8",7,22,0.241,"3-10","4-12"
"2013-12-21","CLE","CHI",2013,"YES",37,69,0.54,10,15,0.67,16,24,0.67,9,40,49,27,4,5,21,14,100,36,90,0.4,4,18,0.22,8,9,0.89,11,25,36,21,6,4,9,20,84,10,16,0.385,"7-5","3-11",10,16,0.385,"8-4","2-12"
"2013-12-21","DAL","PHX",2013,"YES",44,86,0.51,15,30,0.5,20,22,0.91,15,30,45,19,8,1,18,22,123,44,91,0.48,3,17,0.18,17,23,0.74,13,23,36,25,10,8,11,15,108,16,10,0.615,"9-4","7-6",15,12,0.556,"11-3","4-9"
"2013-12-21","DEN","LAC",2013,"YES",39,86,0.45,13,33,0.39,21,31,0.68,11,35,46,26,9,8,17,20,112,31,88,0.35,6,30,0.2,23,29,0.79,15,35,50,16,12,3,18,26,91,19,9,0.679,"11-2","8-7",14,12,0.538,"7-5","7-7"
"2013-12-21","HOU","DET",2013,"NO",40,89,0.45,1,12,0.08,16,26,0.62,11,26,37,22,8,8,8,17,97,44,79,0.56,9,23,0.39,17,23,0.74,5,40,45,33,4,4,14,19,114,13,16,0.448,"6-10","7-6",18,10,0.643,"11-3","7-7"
"2013-12-21","LAL","GSW",2013,"YES",38,98,0.39,12,31,0.39,14,19,0.74,16,39,55,19,14,5,16,24,102,26,80,0.32,4,20,0.2,27,33,0.82,12,38,50,11,8,5,24,18,83,15,13,0.536,"9-4","6-9",13,14,0.481,"7-6","6-8"
"2013-12-21","MEM","NYK",2013,"NO",33,79,0.42,6,22,0.27,15,23,0.65,6,23,29,21,12,6,7,15,87,39,82,0.48,1,9,0.11,16,19,0.84,13,43,56,17,5,3,16,16,95,8,18,0.308,"4-10","4-8",11,15,0.423,"5-10","6-5"
"2013-12-21","NOP","POR",2013,"YES",43,98,0.44,8,29,0.28,16,18,0.89,17,28,45,23,3,3,7,21,110,44,94,0.47,6,17,0.35,13,19,0.68,16,32,48,22,5,3,11,21,107,23,5,0.821,"11-2","12-3",11,14,0.44,"7-5","4-9"
"2013-12-21","OKC","SAS",2013,"NO",35,82,0.43,9,19,0.47,21,26,0.81,7,30,37,25,7,4,11,18,100,43,88,0.49,12,27,0.44,15,18,0.83,10,38,48,22,6,9,12,23,113,21,6,0.778,"9-3","12-3",22,4,0.846,"13-0","9-4"
"2013-12-21","PHI","MIL",2013,"YES",43,82,0.52,7,25,0.28,23,25,0.92,9,34,43,23,9,9,13,20,116,38,93,0.41,10,23,0.43,20,22,0.91,17,27,44,25,6,1,17,22,106,6,21,0.222,"3-11","3-10",8,20,0.286,"7-8","1-12"
"2013-12-21","SAC","ORL",2013,"NO",39,82,0.48,8,20,0.4,14,23,0.61,11,31,42,17,8,6,17,24,100,39,79,0.49,12,23,0.52,15,23,0.65,12,32,44,17,8,4,15,23,105,8,19,0.296,"5-8","3-11",8,18,0.308,"5-10","3-8"
"2013-12-21","UTA","CHA",2013,"NO",36,83,0.43,2,12,0.17,11,16,0.69,14,36,50,16,1,9,11,17,85,32,83,0.39,10,21,0.48,14,18,0.78,12,32,44,19,9,3,7,18,88,13,15,0.464,"7-9","6-6",8,22,0.267,"3-10","5-12"
"2013-12-21","WAS","BOS",2013,"NO",42,87,0.48,4,20,0.2,11,18,0.61,11,29,40,25,5,2,12,14,99,41,87,0.47,8,21,0.38,16,22,0.73,12,35,47,24,10,7,11,19,106,12,16,0.429,"7-8","5-8",12,13,0.48,"6-5","6-8"
"2013-12-22","BOS","IND",2013,"YES",41,83,0.49,9,19,0.47,15,22,0.68,9,44,53,28,8,5,13,18,106,32,84,0.38,6,14,0.43,9,13,0.69,6,35,41,16,6,9,16,22,79,22,5,0.815,"13-1","9-4",12,17,0.414,"7-8","5-9"
"2013-12-22","MIN","LAC",2013,"YES",46,97,0.47,7,29,0.24,21,27,0.78,16,29,45,24,14,1,13,23,120,45,96,0.47,6,22,0.27,20,27,0.74,19,35,54,27,4,3,19,23,116,20,9,0.69,"12-2","8-7",13,15,0.464,"8-4","5-11"
"2013-12-22","TOR","OKC",2013,"NO",28,76,0.37,7,23,0.3,35,36,0.97,13,34,47,17,7,7,19,28,98,36,91,0.4,8,20,0.4,24,29,0.83,12,30,42,22,7,2,13,29,104,22,5,0.815,"13-1","9-4",11,14,0.44,"4-8","7-6"
"2013-12-23","ATL","MIA",2013,"YES",46,91,0.51,10,29,0.34,19,29,0.66,13,31,44,20,8,6,13,19,121,44,91,0.48,17,34,0.5,14,19,0.74,13,33,46,29,7,4,18,26,119,21,6,0.778,"14-2","7-4",15,13,0.536,"11-4","4-9"
"2013-12-23","DAL","HOU",2013,"NO",38,70,0.54,7,19,0.37,21,29,0.72,8,28,36,23,5,1,17,18,104,40,79,0.51,11,22,0.5,20,23,0.87,9,24,33,23,13,4,11,22,111,18,11,0.621,"11-4","7-7",16,12,0.571,"11-3","5-9"
