"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2021-03-12","ORL","SAS",2020,"YES",40,89,0.45,10,29,0.34,14,18,0.78,7,38,45,24,8,5,9,15,104,29,80,0.36,10,38,0.26,9,12,0.75,9,37,46,17,3,4,18,16,77,19,15,0.559,"10-10","9-5",13,25,0.342,"8-12","5-13"
"2021-03-12","PHI","WAS",2020,"NO",40,82,0.49,8,24,0.33,13,22,0.59,6,26,32,19,10,2,18,16,101,49,90,0.54,11,21,0.52,18,18,1,10,39,49,26,13,6,16,19,127,14,22,0.389,"7-11","7-11",26,12,0.684,"16-3","10-9"
"2021-03-13","DAL","DEN",2020,"NO",37,90,0.41,16,41,0.39,13,18,0.72,12,30,42,27,5,1,10,19,103,42,86,0.49,18,46,0.39,14,16,0.88,11,37,48,26,5,3,8,19,116,22,16,0.579,"9-8","13-8",20,17,0.541,"10-8","10-9"
"2021-03-13","DET","BKN",2020,"YES",39,80,0.49,6,27,0.22,16,22,0.73,5,30,35,22,8,7,12,16,100,36,89,0.4,8,32,0.25,15,20,0.75,12,34,46,26,10,8,12,16,95,26,13,0.667,"15-6","11-7",10,28,0.263,"6-10","4-18"
"2021-03-13","IND","PHX",2020,"NO",43,91,0.47,12,31,0.39,13,17,0.76,10,30,40,28,9,4,16,17,111,46,87,0.53,13,28,0.46,17,21,0.81,9,36,45,25,9,6,15,18,122,25,12,0.676,"12-7","13-5",17,20,0.459,"7-11","10-9"
"2021-03-13","MIL","WAS",2020,"NO",43,94,0.46,16,41,0.39,17,22,0.77,6,35,41,25,9,2,15,20,119,43,99,0.43,17,45,0.38,22,25,0.88,13,44,57,33,9,3,18,19,125,14,23,0.378,"7-12","7-11",24,14,0.632,"15-5","9-9"
"2021-03-13","NYK","OKC",2020,"NO",37,76,0.49,8,32,0.25,15,21,0.71,5,35,40,22,3,4,18,18,97,44,90,0.49,14,35,0.4,17,22,0.77,11,33,44,23,12,2,10,20,119,16,22,0.421,"7-12","9-10",20,19,0.513,"11-7","9-12"
"2021-03-13","POR","MIN",2020,"NO",44,86,0.51,10,26,0.38,23,31,0.74,19,37,56,23,5,7,18,24,121,43,89,0.48,13,40,0.32,26,30,0.87,7,27,34,26,6,5,8,18,125,8,30,0.211,"4-14","4-16",22,15,0.595,"11-7","11-8"
"2021-03-13","SAC","ATL",2020,"YES",43,84,0.51,12,33,0.36,23,33,0.7,13,32,45,21,6,2,8,17,121,43,98,0.44,7,36,0.19,13,16,0.81,22,25,47,27,5,1,12,26,106,18,20,0.474,"9-9","9-11",15,23,0.395,"9-12","6-11"
"2021-03-13","TOR","CHA",2020,"YES",39,81,0.48,21,49,0.43,15,19,0.79,8,43,51,30,10,6,27,22,114,37,96,0.39,15,46,0.33,15,18,0.83,13,34,47,25,10,6,16,16,104,19,18,0.514,"11-8","8-10",17,21,0.447,"8-9","9-12"
"2021-03-14","BOS","HOU",2020,"NO",35,91,0.38,16,50,0.32,21,31,0.68,10,27,37,23,8,5,11,19,107,51,92,0.55,18,37,0.49,14,21,0.67,10,45,55,29,8,3,14,22,134,11,26,0.297,"5-11","6-15",20,18,0.526,"12-5","8-13"
"2021-03-14","CLE","ATL",2020,"YES",32,71,0.45,12,29,0.41,24,26,0.92,12,37,49,21,4,6,15,21,100,31,81,0.38,8,30,0.27,12,23,0.52,14,20,34,19,4,5,13,18,82,19,20,0.487,"10-9","9-11",14,24,0.368,"9-10","5-14"
"2021-03-14","LAC","NOP",2020,"YES",53,81,0.65,12,26,0.46,17,21,0.81,4,36,40,38,8,1,18,16,135,42,92,0.46,15,43,0.35,16,19,0.84,9,23,32,23,12,2,12,17,115,17,22,0.436,"12-10","5-12",25,15,0.625,"13-6","12-9"
"2021-03-14","MEM","OKC",2020,"YES",42,73,0.58,16,31,0.52,28,34,0.82,8,38,46,26,7,4,24,20,128,47,92,0.51,7,22,0.32,21,29,0.72,11,21,32,27,13,3,7,21,122,17,22,0.436,"8-12","9-10",17,18,0.486,"8-12","9-6"
"2021-03-14","MIA","ORL",2020,"NO",33,75,0.44,16,40,0.4,15,21,0.71,8,37,45,25,4,1,23,18,97,37,89,0.42,14,50,0.28,14,15,0.93,10,33,43,28,15,6,11,17,102,13,26,0.333,"8-13","5-13",21,18,0.538,"11-8","10-10"
"2021-03-14","POR","MIN",2020,"YES",36,73,0.49,13,38,0.34,29,39,0.74,5,40,45,24,6,4,12,22,114,39,89,0.44,17,45,0.38,17,21,0.81,9,33,42,22,6,3,11,29,112,9,30,0.231,"5-14","4-16",22,16,0.579,"11-7","11-9"
"2021-03-14","SAS","PHI",2020,"YES",56,98,0.57,15,29,0.52,7,11,0.64,13,41,54,35,7,7,11,27,134,36,85,0.42,4,21,0.19,23,31,0.74,10,22,32,20,8,10,9,13,99,27,12,0.692,"17-3","10-9",19,16,0.543,"10-10","9-6"
"2021-03-14","TOR","CHI",2020,"YES",44,97,0.45,12,44,0.27,18,23,0.78,14,46,60,35,6,7,11,20,118,34,90,0.38,12,45,0.27,15,21,0.71,7,31,38,23,5,7,12,22,95,17,20,0.459,"8-13","9-7",17,22,0.436,"8-9","9-13"
"2021-03-14","UTA","GSW",2020,"YES",50,89,0.56,16,31,0.52,15,18,0.83,5,35,40,33,12,2,13,26,131,41,93,0.44,15,44,0.34,22,29,0.76,18,33,51,24,6,6,14,16,119,20,19,0.513,"13-6","7-13",28,10,0.737,"16-2","12-8"
"2021-03-15","IND","DEN",2020,"YES",45,97,0.46,15,28,0.54,16,19,0.84,17,37,54,32,7,7,10,15,121,39,90,0.43,17,42,0.4,11,13,0.85,10,29,39,28,8,9,11,13,106,23,16,0.59,"10-8","13-8",17,21,0.447,"7-11","10-10"
"2021-03-15","LAC","DAL",2020,"NO",39,79,0.49,17,41,0.41,4,5,0.8,4,29,33,24,8,4,14,16,99,43,86,0.5,14,32,0.44,9,11,0.82,9,37,46,23,10,0,9,12,109,20,18,0.526,"10-9","10-9",26,15,0.634,"13-6","13-9"
"2021-03-15","LAL","GSW",2020,"NO",34,79,0.43,13,37,0.35,16,24,0.67,9,21,30,24,9,2,22,23,97,49,78,0.63,11,27,0.41,19,25,0.76,7,39,46,36,9,3,19,25,128,20,20,0.5,"13-7","7-13",26,13,0.667,"12-8","14-5"
"2021-03-15","MEM","PHX",2020,"YES",47,83,0.57,12,30,0.4,16,18,0.89,5,37,42,28,7,5,14,19,122,38,87,0.44,5,23,0.22,18,26,0.69,10,29,39,15,11,0,10,17,99,26,12,0.684,"13-7","13-5",17,19,0.472,"8-12","9-7"
"2021-03-15","MIL","WAS",2020,"NO",44,87,0.51,16,38,0.42,18,24,0.75,2,31,33,34,5,1,14,18,122,52,94,0.55,11,28,0.39,18,19,0.95,9,37,46,29,6,5,16,20,133,14,24,0.368,"7-13","7-11",25,14,0.641,"15-5","10-9"
"2021-03-15","NYK","BKN",2020,"YES",44,76,0.58,12,29,0.41,17,22,0.77,3,38,41,29,3,6,15,19,117,37,92,0.4,15,42,0.36,23,27,0.85,13,27,40,16,9,2,8,22,112,27,13,0.675,"16-6","11-7",20,20,0.5,"11-7","9-13"
"2021-03-15","SAC","CHA",2020,"YES",45,94,0.48,12,30,0.4,20,25,0.8,10,36,46,30,7,3,8,15,122,48,86,0.56,9,31,0.29,11,17,0.65,4,40,44,28,7,6,10,19,116,20,18,0.526,"12-8","8-10",15,24,0.385,"9-12","6-12"
"2021-03-15","SAS","DET",2020,"NO",39,83,0.47,7,25,0.28,14,25,0.56,8,26,34,22,9,5,8,9,99,47,83,0.57,12,25,0.48,3,5,0.6,10,35,45,29,3,9,21,23,109,10,29,0.256,"6-11","4-18",20,16,0.556,"10-10","10-6"
"2021-03-16","ATL","HOU",2020,"NO",42,88,0.48,13,34,0.38,10,13,0.77,10,27,37,27,6,6,13,19,107,44,86,0.51,17,37,0.46,14,16,0.88,9,29,38,32,8,6,12,18,119,11,27,0.289,"5-12","6-15",20,20,0.5,"10-9","10-11"
"2021-03-16","CLE","MIA",2020,"YES",42,85,0.49,10,27,0.37,19,21,0.9,16,32,48,30,11,5,13,18,113,39,86,0.45,10,35,0.29,10,14,0.71,15,27,42,23,7,6,14,19,98,22,18,0.55,"12-8","10-10",14,25,0.359,"9-10","5-15"
"2021-03-16","MIN","LAL",2020,"YES",50,87,0.57,13,26,0.5,24,28,0.86,10,33,43,37,3,3,13,16,137,47,90,0.52,11,35,0.31,16,22,0.73,8,26,34,28,9,6,12,21,121,27,13,0.675,"13-8","14-5",9,31,0.225,"5-14","4-17"
"2021-03-16","NOP","POR",2020,"YES",38,73,0.52,18,43,0.42,31,31,1,4,28,32,20,8,8,17,19,125,46,88,0.52,16,33,0.48,16,20,0.8,10,31,41,38,8,3,16,24,124,23,16,0.59,"12-7","11-9",17,23,0.425,"12-10","5-13"
"2021-03-16","NYK","PHI",2020,"YES",37,90,0.41,11,32,0.34,14,19,0.74,12,38,50,19,8,10,11,22,99,37,84,0.44,8,24,0.33,14,22,0.64,9,38,47,19,7,5,12,23,96,28,12,0.7,"18-3","10-9",20,21,0.488,"11-7","9-14"
"2021-03-16","OKC","CHI",2020,"YES",48,94,0.51,12,36,0.33,15,18,0.83,12,30,42,24,8,4,11,17,123,42,90,0.47,7,20,0.35,11,13,0.85,13,30,43,16,9,9,17,15,102,18,20,0.474,"9-13","9-7",17,23,0.425,"8-12","9-11"
"2021-03-16","UTA","BOS",2020,"NO",48,98,0.49,10,29,0.34,3,4,0.75,16,29,45,28,8,5,13,18,109,38,80,0.48,19,43,0.44,22,24,0.92,10,28,38,23,6,6,15,18,117,20,19,0.513,"12-6","8-13",29,10,0.744,"16-2","13-8"
"2021-03-17","BKN","IND",2020,"NO",43,84,0.51,9,32,0.28,20,25,0.8,4,30,34,29,10,3,16,28,115,42,87,0.48,9,27,0.33,31,40,0.78,15,35,50,22,10,2,16,20,124,17,22,0.436,"7-12","10-10",28,13,0.683,"16-6","12-7"
"2021-03-17","BOS","CLE",2020,"YES",40,74,0.54,10,23,0.43,27,33,0.82,7,33,40,23,6,3,15,17,117,40,88,0.45,10,38,0.26,20,29,0.69,15,25,40,19,10,9,12,27,110,15,25,0.375,"10-10","5-15",20,20,0.5,"12-6","8-14"
"2021-03-17","CHA","DEN",2020,"YES",52,90,0.58,16,44,0.36,9,13,0.69,8,40,48,37,12,3,15,22,129,36,80,0.45,12,38,0.32,20,28,0.71,7,26,33,25,11,1,17,16,104,24,16,0.6,"11-8","13-8",20,19,0.513,"12-8","8-11"
"2021-03-17","GSW","HOU",2020,"NO",33,80,0.41,7,27,0.26,21,40,0.52,8,40,48,19,7,3,16,15,94,41,90,0.46,16,45,0.36,10,12,0.83,6,42,48,32,7,4,12,26,108,11,28,0.282,"5-13","6-15",21,20,0.512,"13-7","8-13"
"2021-03-17","LAC","DAL",2020,"YES",40,79,0.51,15,34,0.44,10,12,0.83,6,37,43,14,7,7,18,16,105,37,88,0.42,9,32,0.28,6,11,0.55,8,29,37,22,12,3,12,15,89,21,18,0.538,"11-9","10-9",26,16,0.619,"13-6","13-10"
"2021-03-17","MIA","MEM",2020,"YES",30,85,0.35,10,42,0.24,19,25,0.76,8,42,50,22,5,4,9,17,89,32,89,0.36,8,34,0.24,13,18,0.72,8,43,51,17,4,2,10,21,85,18,19,0.486,"9-12","9-7",22,19,0.537,"12-8","10-11"
"2021-03-17","MIL","PHI",2020,"NO",43,109,0.39,14,41,0.34,5,8,0.62,13,46,59,28,14,7,20,23,105,41,101,0.41,9,39,0.23,18,24,0.75,12,46,58,22,11,1,22,11,109,28,13,0.683,"18-4","10-9",26,14,0.65,"15-5","11-9"
"2021-03-17","SAC","WAS",2020,"NO",46,94,0.49,4,25,0.16,23,28,0.82,10,42,52,25,5,2,15,25,119,41,93,0.44,10,33,0.3,29,35,0.83,6,32,38,25,10,4,8,26,121,14,25,0.359,"7-14","7-11",16,24,0.4,"9-12","7-12"
"2021-03-17","SAS","CHI",2020,"NO",40,91,0.44,11,33,0.33,8,9,0.89,14,37,51,24,6,3,17,22,99,38,89,0.43,8,31,0.26,22,30,0.73,13,33,46,19,5,6,9,8,106,18,21,0.462,"9-14","9-7",21,16,0.568,"10-10","11-6"
"2021-03-17","TOR","DET",2020,"YES",38,75,0.51,12,29,0.41,28,32,0.88,13,41,54,23,8,5,20,30,116,37,86,0.43,12,40,0.3,26,34,0.76,10,20,30,27,7,6,9,26,112,11,29,0.275,"7-11","4-18",17,23,0.425,"8-9","9-14"
"2021-03-18","CHA","LAL",2020,"YES",44,92,0.48,13,39,0.33,15,20,0.75,11,37,48,23,7,6,11,19,116,41,83,0.49,11,29,0.38,12,20,0.6,8,36,44,26,7,8,19,19,105,28,13,0.683,"14-8","14-5",20,20,0.5,"12-8","8-12"
"2021-03-18","MIN","PHX",2020,"NO",45,85,0.53,15,36,0.42,14,19,0.74,9,38,47,29,6,6,22,30,119,44,93,0.47,11,34,0.32,24,35,0.69,11,27,38,22,14,4,12,16,123,26,13,0.667,"13-8","13-5",10,31,0.244,"5-14","5-17"
"2021-03-18","NOP","POR",2020,"YES",33,87,0.38,14,43,0.33,21,25,0.84,14,36,50,11,8,8,13,19,101,33,83,0.4,10,37,0.27,17,25,0.68,10,34,44,24,6,5,12,19,93,24,16,0.6,"13-7","11-9",17,24,0.415,"12-10","5-14"
"2021-03-18","OKC","ATL",2020,"YES",47,87,0.54,11,33,0.33,11,13,0.85,6,44,50,26,6,7,14,16,116,34,93,0.37,13,34,0.38,12,16,0.75,11,27,38,18,5,3,9,13,93,21,20,0.512,"11-9","10-11",17,24,0.415,"8-12","9-12"
"2021-03-18","ORL","NYK",2020,"YES",37,86,0.43,14,34,0.41,6,11,0.55,5,38,43,24,6,4,7,14,94,35,82,0.43,10,34,0.29,13,16,0.81,8,41,49,21,6,6,10,13,93,21,21,0.5,"12-7","9-14",13,27,0.325,"8-13","5-14"
"2021-03-18","UTA","WAS",2020,"YES",47,86,0.55,7,17,0.41,30,38,0.79,7,36,43,23,6,2,13,27,131,44,96,0.46,18,48,0.38,16,28,0.57,11,36,47,19,10,3,16,27,122,15,25,0.375,"8-14","7-11",29,11,0.725,"16-2","13-9"
"2021-03-19","BKN","ORL",2020,"YES",43,84,0.51,21,40,0.52,14,20,0.7,8,36,44,26,4,1,17,20,121,43,91,0.47,10,37,0.27,17,23,0.74,9,30,39,24,9,3,8,16,113,14,27,0.341,"9-13","5-14",28,14,0.667,"16-6","12-8"
"2021-03-19","CHI","DEN",2020,"YES",48,91,0.53,14,34,0.41,21,27,0.78,9,34,43,29,10,3,13,22,131,47,90,0.52,17,35,0.49,16,23,0.7,9,33,42,32,6,2,16,20,127,25,16,0.61,"12-8","13-8",18,22,0.45,"9-14","9-8"
"2021-03-19","DAL","POR",2020,"YES",44,93,0.47,22,47,0.47,15,17,0.88,13,30,43,17,5,0,6,15,125,44,81,0.54,19,42,0.45,12,13,0.92,5,34,39,25,4,4,12,16,119,25,16,0.61,"14-7","11-9",21,19,0.525,"11-9","10-10"
"2021-03-19","DET","HOU",2020,"NO",39,88,0.44,9,32,0.28,13,16,0.81,7,31,38,21,7,4,13,17,100,37,85,0.44,14,29,0.48,25,28,0.89,12,37,49,28,7,4,13,17,113,11,29,0.275,"5-14","6-15",12,29,0.293,"7-11","5-18"
"2021-03-19","GSW","MEM",2020,"NO",39,84,0.46,8,26,0.31,17,21,0.81,9,37,46,24,10,6,20,17,103,44,91,0.48,15,41,0.37,13,18,0.72,8,35,43,31,13,6,13,16,116,18,20,0.474,"9-13","9-7",22,20,0.524,"13-7","9-13"
"2021-03-19","IND","MIA",2020,"NO",41,92,0.45,9,34,0.26,19,20,0.95,10,26,36,22,10,4,11,17,110,52,89,0.58,20,36,0.56,13,19,0.68,9,38,47,38,7,9,16,17,137,22,20,0.524,"12-9","10-11",18,22,0.45,"7-12","11-10"
"2021-03-19","MIN","PHX",2020,"YES",43,86,0.5,14,27,0.52,13,17,0.76,6,34,40,29,8,1,18,19,113,37,79,0.47,13,35,0.37,14,18,0.78,5,34,39,22,8,6,19,19,101,27,13,0.675,"14-8","13-5",10,32,0.238,"5-14","5-18"
"2021-03-19","SAC","BOS",2020,"NO",39,91,0.43,12,31,0.39,6,7,0.86,12,33,45,22,8,4,14,20,96,37,81,0.46,12,30,0.4,21,26,0.81,11,34,45,22,6,9,14,16,107,20,21,0.488,"12-7","8-14",17,24,0.415,"9-12","8-12"
"2021-03-19","SAS","CLE",2020,"NO",39,89,0.44,7,27,0.26,25,32,0.78,15,32,47,19,8,4,10,21,110,41,88,0.47,7,18,0.39,27,33,0.82,17,34,51,19,5,4,13,25,116,15,26,0.366,"10-11","5-15",22,16,0.579,"10-10","12-6"
"2021-03-19","UTA","TOR",2020,"NO",40,83,0.48,21,44,0.48,11,14,0.79,3,28,31,31,9,4,10,28,112,34,74,0.46,12,37,0.32,35,41,0.85,9,39,48,21,7,5,13,16,115,17,24,0.415,"8-10","9-14",30,11,0.732,"16-2","14-9"
"2021-03-20","ATL","LAL",2020,"NO",34,81,0.42,8,26,0.31,18,24,0.75,13,39,52,18,6,3,16,16,94,39,98,0.4,13,37,0.35,8,9,0.89,16,33,49,26,13,7,8,21,99,28,14,0.667,"14-9","14-5",22,20,0.524,"11-9","11-11"
"2021-03-20","CHA","LAC",2020,"YES",45,86,0.52,12,34,0.35,23,23,1,9,33,42,26,9,1,9,25,125,31,80,0.39,15,41,0.37,21,28,0.75,13,26,39,25,5,4,14,20,98,27,16,0.628,"14-6","13-10",20,21,0.488,"12-8","8-13"
"2021-03-20","GSW","MEM",2020,"YES",37,95,0.39,10,32,0.31,27,31,0.87,13,47,60,25,8,5,12,22,111,31,90,0.34,13,41,0.32,28,34,0.82,7,39,46,23,8,7,11,25,103,19,20,0.487,"10-13","9-7",22,21,0.512,"13-7","9-14"
"2021-03-20","SAC","PHI",2020,"YES",48,86,0.56,11,23,0.48,22,29,0.76,9,42,51,24,7,3,9,22,129,39,85,0.46,10,28,0.36,17,27,0.63,5,29,34,28,3,2,8,21,105,29,13,0.69,"19-4","10-9",17,25,0.405,"9-12","8-13"
"2021-03-20","SAS","MIL",2020,"YES",45,92,0.49,14,38,0.37,16,18,0.89,6,43,49,24,5,3,11,11,120,46,96,0.48,12,33,0.36,9,10,0.9,5,36,41,29,6,4,9,11,113,27,14,0.659,"16-5","11-9",22,17,0.564,"10-10","12-7"
"2021-03-21","CHI","DET",2020,"NO",32,82,0.39,4,25,0.16,18,25,0.72,8,29,37,20,11,5,14,16,86,37,80,0.46,14,28,0.5,12,14,0.86,9,43,52,26,8,8,18,22,100,12,30,0.286,"7-12","5-18",19,22,0.463,"9-14","10-8"
"2021-03-21","DAL","POR",2020,"NO",34,89,0.38,9,41,0.22,15,19,0.79,9,24,33,17,7,3,6,17,92,48,86,0.56,19,37,0.51,17,20,0.85,8,44,52,23,4,3,10,17,132,25,17,0.595,"14-8","11-9",22,19,0.537,"11-9","11-10"
"2021-03-21","IND","MIA",2020,"NO",39,97,0.4,9,37,0.24,19,23,0.83,13,38,51,27,7,7,14,19,106,38,98,0.39,15,45,0.33,18,20,0.9,13,37,50,27,8,10,14,22,109,22,21,0.512,"12-10","10-11",19,22,0.463,"7-12","12-10"
"2021-03-21","LAL","PHX",2020,"YES",42,87,0.48,9,32,0.28,18,23,0.78,9,42,51,30,7,6,10,24,111,35,85,0.41,5,25,0.2,19,28,0.68,7,34,41,20,3,2,11,18,94,28,13,0.683,"15-8","13-5",28,15,0.651,"14-9","14-6"
"2021-03-21","NOP","DEN",2020,"NO",44,88,0.5,12,34,0.35,8,10,0.8,10,27,37,30,9,5,15,28,108,41,85,0.48,8,28,0.29,23,30,0.77,14,31,45,26,8,7,16,12,113,25,17,0.595,"12-9","13-8",18,24,0.429,"12-10","6-14"
"2021-03-21","OKC","HOU",2020,"NO",39,79,0.49,14,38,0.37,20,27,0.74,8,30,38,22,7,4,16,20,112,42,91,0.46,13,39,0.33,17,25,0.68,19,33,52,22,8,2,16,21,114,11,30,0.268,"5-15","6-15",18,24,0.429,"8-12","10-12"
"2021-03-21","ORL","BOS",2020,"YES",40,88,0.45,23,54,0.43,9,9,1,7,38,45,27,6,3,9,21,112,32,84,0.38,11,34,0.32,21,30,0.7,9,35,44,20,6,4,6,13,96,21,21,0.5,"13-7","8-14",14,28,0.333,"9-13","5-15"
"2021-03-21","PHI","NYK",2020,"NO",38,88,0.43,11,24,0.46,13,23,0.57,13,31,44,16,13,2,17,19,100,38,82,0.46,11,25,0.44,14,23,0.61,8,36,44,19,12,9,19,18,101,21,22,0.488,"12-8","9-14",30,13,0.698,"19-4","11-9"
"2021-03-21","TOR","CLE",2020,"YES",39,77,0.51,17,33,0.52,21,28,0.75,7,47,54,29,8,4,26,19,116,37,95,0.39,15,46,0.33,16,19,0.84,9,28,37,19,13,3,14,26,105,16,26,0.381,"11-11","5-15",17,25,0.405,"8-10","9-15"
"2021-03-21","WAS","BKN",2020,"YES",44,90,0.49,9,29,0.31,16,22,0.73,10,25,35,24,11,8,7,18,113,42,79,0.53,7,21,0.33,15,19,0.79,10,33,43,24,5,4,19,22,106,29,14,0.674,"17-6","12-8",15,26,0.366,"8-14","7-12"
"2021-03-22","ATL","LAC",2020,"YES",42,85,0.49,17,38,0.45,18,20,0.9,8,36,44,26,4,7,8,16,119,43,95,0.45,12,34,0.35,12,16,0.75,15,33,48,21,3,3,7,18,110,28,16,0.636,"15-6","13-10",22,21,0.512,"11-9","11-12"
"2021-03-22","BOS","MEM",2020,"YES",55,110,0.5,12,35,0.34,10,15,0.67,17,37,54,38,8,6,10,20,132,47,90,0.52,17,35,0.49,15,24,0.62,5,38,43,31,3,6,12,18,126,20,20,0.5,"11-13","9-7",21,22,0.488,"13-7","8-15"
"2021-03-22","CHA","SAS",2020,"NO",36,78,0.46,11,32,0.34,14,17,0.82,5,33,38,17,5,9,14,22,97,34,81,0.42,12,32,0.38,20,23,0.87,7,33,40,27,5,7,11,14,100,22,18,0.55,"10-11","12-7",21,21,0.5,"12-8","9-13"
"2021-03-22","IND","MIL",2020,"YES",53,94,0.56,24,39,0.62,10,15,0.67,8,47,55,35,3,5,15,16,140,45,111,0.41,12,50,0.24,11,12,0.92,11,29,40,27,8,3,6,16,113,28,14,0.667,"17-5","11-9",19,23,0.452,"7-12","12-11"
"2021-03-22","OKC","MIN",2020,"NO",38,92,0.41,14,39,0.36,13,18,0.72,11,31,42,24,11,4,12,17,103,41,87,0.47,21,37,0.57,9,10,0.9,9,38,47,27,8,10,14,14,112,10,33,0.233,"5-15","5-18",19,24,0.442,"8-12","11-12"
"2021-03-22","SAC","CLE",2020,"NO",41,96,0.43,4,17,0.24,19,23,0.83,10,29,39,22,13,4,8,11,105,49,90,0.54,13,30,0.43,8,12,0.67,10,39,49,26,6,7,16,17,119,16,27,0.372,"11-12","5-15",18,25,0.419,"9-12","9-13"
"2021-03-22","TOR","HOU",2020,"YES",41,90,0.46,14,36,0.39,21,26,0.81,10,37,47,28,7,7,11,21,117,37,87,0.43,10,40,0.25,15,19,0.79,8,36,44,19,6,5,13,24,99,12,30,0.286,"6-15","6-15",17,26,0.395,"8-10","9-16"
"2021-03-22","UTA","CHI",2020,"NO",39,96,0.41,6,26,0.23,11,12,0.92,14,35,49,21,5,3,13,14,95,45,92,0.49,17,39,0.44,13,15,0.87,10,36,46,25,9,10,9,16,120,19,23,0.452,"9-15","10-8",31,11,0.738,"16-2","15-9"
"2021-03-23","BKN","POR",2020,"NO",36,90,0.4,19,55,0.35,21,23,0.91,13,31,44,25,4,5,8,20,112,43,87,0.49,9,30,0.3,21,27,0.78,10,37,47,25,5,2,8,17,116,25,18,0.581,"14-9","11-9",30,14,0.682,"17-6","13-8"
"2021-03-23","DEN","ORL",2020,"NO",39,88,0.44,11,34,0.32,10,14,0.71,9,28,37,27,8,4,13,12,99,45,91,0.49,8,30,0.27,12,13,0.92,13,39,52,25,12,7,10,13,110,14,29,0.326,"9-14","5-15",26,17,0.605,"12-9","14-8"
"2021-03-23","LAL","NOP",2020,"YES",47,90,0.52,10,29,0.34,24,26,0.92,11,42,53,28,9,3,13,24,128,36,85,0.42,18,37,0.49,21,30,0.7,6,28,34,25,10,4,13,17,111,19,24,0.442,"13-10","6-14",28,16,0.636,"14-9","14-7"
"2021-03-23","PHI","GSW",2020,"NO",36,83,0.43,8,25,0.32,18,26,0.69,6,32,38,22,5,7,11,23,98,39,86,0.45,7,24,0.29,23,35,0.66,13,38,51,15,5,4,13,24,108,22,22,0.5,"13-8","9-14",31,13,0.705,"19-4","12-9"
"2021-03-23","PHX","MIA",2020,"NO",36,86,0.42,13,36,0.36,15,17,0.88,17,33,50,23,3,4,13,13,100,45,91,0.49,12,37,0.32,8,9,0.89,8,31,39,29,5,6,6,18,110,22,22,0.5,"12-11","10-11",29,13,0.69,"15-8","14-5"
"2021-03-23","WAS","NYK",2020,"YES",47,92,0.51,16,30,0.53,21,24,0.88,12,30,42,23,6,8,10,28,131,38,79,0.48,9,23,0.39,28,35,0.8,7,31,38,25,5,5,16,23,113,22,22,0.5,"13-8","9-14",15,27,0.357,"8-14","7-13"
"2021-03-24","ATL","SAC",2020,"YES",40,84,0.48,10,30,0.33,20,22,0.91,12,30,42,21,5,6,16,16,110,41,85,0.48,7,25,0.28,19,23,0.83,11,31,42,17,5,3,13,20,108,19,25,0.432,"10-12","9-13",22,22,0.5,"11-9","11-13"
"2021-03-24","BKN","UTA",2020,"YES",41,91,0.45,23,55,0.42,13,14,0.93,11,45,56,24,6,6,11,15,118,35,97,0.36,7,35,0.2,11,15,0.73,13,35,48,19,9,1,9,10,88,32,11,0.744,"17-2","15-9",30,15,0.667,"17-6","13-9"
"2021-03-24","BOS","MIL",2020,"YES",45,90,0.5,17,37,0.46,14,20,0.7,13,33,46,19,8,5,16,14,121,45,94,0.48,19,47,0.4,10,10,1,9,29,38,24,9,6,12,15,119,29,14,0.674,"18-5","11-9",21,23,0.477,"13-7","8-16"
"2021-03-24","CHA","HOU",2020,"NO",33,86,0.38,16,49,0.33,15,22,0.68,10,29,39,24,6,2,6,19,97,41,80,0.51,18,38,0.47,22,29,0.76,10,40,50,27,4,3,13,20,122,12,31,0.279,"6-16","6-15",22,21,0.512,"12-8","10-13"
"2021-03-24","CLE","CHI",2020,"NO",37,83,0.45,8,28,0.29,12,14,0.86,10,35,45,21,6,4,15,12,94,42,92,0.46,11,29,0.38,8,10,0.8,12,34,46,28,8,7,10,16,103,19,24,0.442,"9-16","10-8",17,27,0.386,"11-12","6-15"
"2021-03-24","DAL","MIN",2020,"NO",38,86,0.44,12,38,0.32,20,26,0.77,6,31,37,24,6,2,12,25,108,48,99,0.48,16,44,0.36,16,22,0.73,14,39,53,27,5,6,10,22,128,10,34,0.227,"5-16","5-18",23,19,0.548,"11-9","12-10"
"2021-03-24","DEN","TOR",2020,"YES",45,89,0.51,24,48,0.5,21,23,0.91,9,36,45,31,3,6,9,21,135,41,98,0.42,14,43,0.33,15,18,0.83,17,29,46,25,5,2,11,19,111,18,26,0.409,"9-10","9-16",26,18,0.591,"12-9","14-9"
